feature,parameter,sensitivity,abs_sensitivity,direction
DC shape[9],G_OH,0.011006540257378395,0.011006540257378395,positive
DC shape[9],G_O,-0.002544408236786894,0.002544408236786894,negative
DC shape[9],scaling_OOH_OH,0.005223168183077873,0.005223168183077873,positive
DC shape[9],E0_pre,-0.018299502809753884,0.018299502809753884,negative
DC shape[9],Cdl,-0.6543810766163246,0.6543810766163246,negative
DC shape[9],Ru,0.00027495405488451343,0.00027495405488451343,positive
DC shape[9],A,-0.00022482438222899727,0.00022482438222899727,negative
DC shape[10],k0_1,-0.0015495816874169308,0.0015495816874169308,negative
DC shape[10],k0_2,-5.290149694468515e-07,5.290149694468515e-07,negative
DC shape[10],k0_3,-0.0001420925377680427,0.0001420925377680427,negative
DC shape[10],k0_4,-1.5280461530014303e-08,1.5280461530014303e-08,negative
DC shape[10],k0_pre,0.001527367729567924,0.001527367729567924,positive
DC shape[10],gamma,0.0033235706677852226,0.0033235706677852226,positive
DC shape[10],G_OH,0.004323650322510306,0.004323650322510306,positive
DC shape[10],G_O,-0.0005646474478997338,0.0005646474478997338,negative
DC shape[10],scaling_OOH_OH,0.001218244211308549,0.001218244211308549,positive
DC shape[10],E0_pre,0.00754317176732188,0.00754317176732188,positive
DC shape[10],Cdl,9.13036422109264,9.13036422109264,positive
DC shape[10],Ru,-0.00019005623953639774,0.00019005623953639774,negative
DC shape[10],A,0.00679108655054093,0.00679108655054093,positive
DC shape[11],k0_1,0.0008330057706133304,0.0008330057706133304,positive
DC shape[11],k0_2,-1.054801602280973e-06,1.054801602280973e-06,negative
DC shape[11],k0_3,-0.00032542205989140956,0.00032542205989140956,negative
DC shape[11],k0_4,-5.346591666722603e-07,5.346591666722603e-07,negative
DC shape[11],k0_pre,0.0013735971228535314,0.0013735971228535314,positive
DC shape[11],gamma,0.003296709082077817,0.003296709082077817,positive
DC shape[11],G_OH,0.0053163430452892535,0.0053163430452892535,positive
DC shape[11],G_O,-0.001338865217659178,0.001338865217659178,negative
DC shape[11],scaling_OOH_OH,0.002825261778120623,0.002825261778120623,positive
DC shape[11],E0_pre,0.021685163235375907,0.021685163235375907,positive
DC shape[11],Cdl,-1.745598153157097,1.745598153157097,negative
DC shape[11],Ru,-0.0001431161935907396,0.0001431161935907396,negative
DC shape[11],A,-0.000876498124428392,0.000876498124428392,negative
DC shape[12],k0_1,0.0014594580683358438,0.0014594580683358438,positive
DC shape[12],k0_2,-2.6727686975762006e-07,2.6727686975762006e-07,negative
DC shape[12],k0_3,-0.0001424036662411499,0.0001424036662411499,negative
DC shape[12],k0_4,5.442037936153392e-07,5.442037936153392e-07,positive
DC shape[12],k0_pre,0.0011538946500250923,0.0011538946500250923,positive
DC shape[12],gamma,-0.0012147174901833298,0.0012147174901833298,negative
DC shape[12],G_OH,0.004802345983351999,0.004802345983351999,positive
DC shape[12],G_O,-0.0005560126959041376,0.0005560126959041376,negative
DC shape[12],scaling_OOH_OH,0.0012383706399266277,0.0012383706399266277,positive
DC shape[12],E0_pre,-0.03579359419803297,0.03579359419803297,negative
DC shape[12],Cdl,-5.332144280178577,5.332144280178577,negative
DC shape[12],Ru,0.00013480509785265113,0.00013480509785265113,positive
DC shape[12],A,-0.008512161850906466,0.008512161850906466,negative
DC shape[13],k0_1,-0.0010939159859049623,0.0010939159859049623,negative
DC shape[13],k0_2,-5.625668001261234e-07,5.625668001261234e-07,negative
DC shape[13],k0_3,-0.0001679341575876514,0.0001679341575876514,negative
DC shape[13],k0_4,4.2170752924119265e-07,4.2170752924119265e-07,positive
DC shape[13],k0_pre,-0.0039014301280213405,0.0039014301280213405,negative
DC shape[13],gamma,0.001472674640015766,0.001472674640015766,positive
DC shape[13],G_OH,-0.0011499489012298865,0.0011499489012298865,negative
DC shape[13],G_O,-0.0008030109052764923,0.0008030109052764923,negative
DC shape[13],scaling_OOH_OH,0.0014450310967486616,0.0014450310967486616,positive
DC shape[13],E0_pre,0.012071083265026426,0.012071083265026426,positive
DC shape[13],Cdl,4.674949777536452,4.674949777536452,positive
DC shape[13],Ru,0.0004274287502692446,0.0004274287502692446,positive
DC shape[13],A,0.012036357238606374,0.012036357238606374,positive
DC shape[14],k0_1,0.001128203130592895,0.001128203130592895,positive
DC shape[14],k0_2,-1.318087491262626e-06,1.318087491262626e-06,negative
DC shape[14],k0_3,-0.0005622209370178699,0.0005622209370178699,negative
DC shape[14],k0_4,-3.6781648993565916e-07,3.6781648993565916e-07,negative
DC shape[14],k0_pre,0.00203082153206935,0.00203082153206935,positive
DC shape[14],gamma,0.00458346387196402,0.00458346387196402,positive
DC shape[14],G_OH,0.017617772645815537,0.017617772645815537,positive
DC shape[14],G_O,-0.0024898461830535267,0.0024898461830535267,negative
DC shape[14],scaling_OOH_OH,0.0048577834053472446,0.0048577834053472446,positive
DC shape[14],E0_pre,-0.010763266425757721,0.010763266425757721,negative
DC shape[14],Cdl,-1.0569190039296565,1.0569190039296565,negative
DC shape[14],Ru,0.0003691518528291923,0.0003691518528291923,positive
DC shape[14],A,0.003526303856121399,0.003526303856121399,positive
DC shape[15],k0_1,0.00043039496487058383,0.00043039496487058383,positive
DC shape[15],k0_2,-3.624033067287127e-08,3.624033067287127e-08,negative
DC shape[15],k0_3,-1.0175791008412413e-05,1.0175791008412413e-05,negative
DC shape[15],k0_4,-3.818075351263135e-08,3.818075351263135e-08,negative
DC shape[15],k0_pre,0.0018894445627723562,0.0018894445627723562,positive
DC shape[15],gamma,0.0022421286858427345,0.0022421286858427345,positive
DC shape[15],G_OH,-0.002911548526524083,0.002911548526524083,negative
DC shape[15],G_O,-3.129362987803869e-05,3.129362987803869e-05,negative
DC shape[15],scaling_OOH_OH,8.687063303072074e-05,8.687063303072074e-05,positive
DC shape[15],E0_pre,0.0029090068798899114,0.0029090068798899114,positive
DC shape[15],Cdl,3.6896513136714204,3.6896513136714204,positive
DC shape[15],Ru,-3.8781514990730636e-05,3.8781514990730636e-05,negative
DC shape[15],A,-0.004830213812190778,0.004830213812190778,negative
DC shape[16],k0_1,0.0012210491183740075,0.0012210491183740075,positive
DC shape[16],k0_2,-8.374766697229655e-07,8.374766697229655e-07,negative
DC shape[16],k0_3,-0.00029019977423584036,0.00029019977423584036,negative
DC shape[16],k0_4,1.900860223342641e-08,1.900860223342641e-08,positive
DC shape[16],k0_pre,0.0005512997238470299,0.0005512997238470299,positive
DC shape[16],gamma,0.0013458717631330594,0.0013458717631330594,positive
DC shape[16],G_OH,0.009770797923262268,0.009770797923262268,positive
DC shape[16],G_O,-0.001066049633475783,0.001066049633475783,negative
DC shape[16],scaling_OOH_OH,0.0025223125203900063,0.0025223125203900063,positive
DC shape[16],E0_pre,0.021874571333069505,0.021874571333069505,positive
DC shape[16],Cdl,-3.6464601885863264,3.6464601885863264,negative
DC shape[16],Ru,-0.00022952219516311927,0.00022952219516311927,negative
DC shape[16],A,-0.0028238015962133507,0.0028238015962133507,negative
DC shape[17],k0_1,0.001179774440924082,0.001179774440924082,positive
DC shape[17],k0_2,3.915628830854179e-08,3.915628830854179e-08,positive
DC shape[17],k0_3,-0.00015569152647419392,0.00015569152647419392,negative
DC shape[17],k0_4,2.0297858054008403e-07,2.0297858054008403e-07,positive
DC shape[17],k0_pre,0.0011166980184110066,0.0011166980184110066,positive
DC shape[17],gamma,-0.0003472723297937447,0.0003472723297937447,negative
DC shape[17],G_OH,0.004541528559909061,0.004541528559909061,positive
DC shape[17],G_O,-0.000349562424578956,0.000349562424578956,negative
DC shape[17],scaling_OOH_OH,0.001359839633995929,0.001359839633995929,positive
DC shape[17],E0_pre,-0.03487976036815291,0.03487976036815291,negative
DC shape[17],Cdl,-4.368058600111385,4.368058600111385,negative
DC shape[17],Ru,0.0002222965639845216,0.0002222965639845216,positive
DC shape[17],A,-0.009012143434196143,0.009012143434196143,negative
DC shape[18],k0_1,-0.0006191843066778788,0.0006191843066778788,negative
DC shape[18],k0_2,-2.268411423410954e-07,2.268411423410954e-07,negative
DC shape[18],k0_3,-0.00010672801078127863,0.00010672801078127863,negative
DC shape[18],k0_4,3.109816436942975e-07,3.109816436942975e-07,positive
DC shape[18],k0_pre,-0.004164999644406869,0.004164999644406869,negative
DC shape[18],gamma,0.0017767304987046247,0.0017767304987046247,positive
DC shape[18],G_OH,-0.005540715030439229,0.005540715030439229,negative
DC shape[18],G_O,-0.0009403152377070064,0.0009403152377070064,negative
DC shape[18],scaling_OOH_OH,0.0009074678316494922,0.0009074678316494922,positive
DC shape[18],E0_pre,0.008385963133033395,0.008385963133033395,positive
DC shape[18],Cdl,2.1566128797896753,2.1566128797896753,positive
DC shape[18],Ru,0.0001838435250703993,0.0001838435250703993,positive
DC shape[18],A,0.00822884590110471,0.00822884590110471,positive
DC shape[19],k0_1,0.001082486947852084,0.001082486947852084,positive
DC shape[19],k0_2,-1.120060113076404e-06,1.120060113076404e-06,negative
DC shape[19],k0_3,-0.0004413040627384632,0.0004413040627384632,negative
DC shape[19],k0_4,-1.0790563474536371e-07,1.0790563474536371e-07,negative
DC shape[19],k0_pre,0.0018299863506072186,0.0018299863506072186,positive
DC shape[19],gamma,0.0010425030098222268,0.0010425030098222268,positive
DC shape[19],G_OH,0.02276964337959379,0.02276964337959379,positive
DC shape[19],G_O,-0.0024210751482767546,0.0024210751482767546,negative
DC shape[19],scaling_OOH_OH,0.0038041825941721023,0.0038041825941721023,positive
DC shape[19],E0_pre,-0.010013650687651376,0.010013650687651376,negative
DC shape[19],Cdl,-0.5875200915575675,0.5875200915575675,negative
DC shape[19],Ru,0.00030205701044327336,0.00030205701044327336,positive
DC shape[19],A,0.0016968869667269046,0.0016968869667269046,positive
DC shape[20],k0_1,-0.0001612284055835834,0.0001612284055835834,negative
DC shape[20],k0_2,-1.0043574896097849e-08,1.0043574896097849e-08,negative
DC shape[20],k0_3,-7.97374385686204e-05,7.97374385686204e-05,negative
DC shape[20],k0_4,3.4827322549620543e-07,3.4827322549620543e-07,positive
DC shape[20],k0_pre,0.0011893907264629512,0.0011893907264629512,positive
DC shape[20],gamma,0.0011197588090379558,0.0011197588090379558,positive
DC shape[20],G_OH,0.0014041666888806458,0.0014041666888806458,positive
DC shape[20],G_O,0.00033214411743780995,0.00033214411743780995,positive
DC shape[20],scaling_OOH_OH,0.0007063231808552014,0.0007063231808552014,positive
DC shape[20],E0_pre,0.009923809667425412,0.009923809667425412,positive
DC shape[20],Cdl,6.674416840841847,6.674416840841847,positive
DC shape[20],Ru,-0.00014536787749414343,0.00014536787749414343,negative
DC shape[20],A,0.0001661829774335875,0.0001661829774335875,positive
DC shape[21],k0_1,0.0008725666793172417,0.0008725666793172417,positive
DC shape[21],k0_2,-7.892267039727801e-07,7.892267039727801e-07,negative
DC shape[21],k0_3,-0.00027834890520604753,0.00027834890520604753,negative
DC shape[21],k0_4,-5.3163700042617585e-08,5.3163700042617585e-08,negative
DC shape[21],k0_pre,0.001863782839540017,0.001863782839540017,positive
DC shape[21],gamma,-0.00015880775965757473,0.00015880775965757473,negative
DC shape[21],G_OH,0.01215204738078612,0.01215204738078612,positive
DC shape[21],G_O,-0.00016871427674701673,0.00016871427674701673,negative
DC shape[21],scaling_OOH_OH,0.002448600967362364,0.002448600967362364,positive
DC shape[21],E0_pre,0.004276082852920771,0.004276082852920771,positive
DC shape[21],Cdl,-2.271066334020829,2.271066334020829,negative
DC shape[21],Ru,2.3559447965156813e-05,2.3559447965156813e-05,positive
DC shape[21],A,-0.0026348372940104654,0.0026348372940104654,negative
DC shape[22],k0_1,0.00028684231878340624,0.00028684231878340624,positive
DC shape[22],k0_2,-2.766159490808146e-07,2.766159490808146e-07,negative
DC shape[22],k0_3,-0.00012889057960491937,0.00012889057960491937,negative
DC shape[22],k0_4,3.7227096983594945e-08,3.7227096983594945e-08,positive
DC shape[22],k0_pre,-0.0009270151225347886,0.0009270151225347886,negative
DC shape[22],gamma,0.0016503484009025601,0.0016503484009025601,positive
DC shape[22],G_OH,-0.0025032941210477652,0.0025032941210477652,negative
DC shape[22],G_O,0.0010338363696407794,0.0010338363696407794,positive
DC shape[22],scaling_OOH_OH,0.0011688245719375814,0.0011688245719375814,positive
DC shape[22],E0_pre,-0.010036302305249028,0.010036302305249028,negative
DC shape[22],Cdl,-3.798665962616695,3.798665962616695,negative
DC shape[22],Ru,0.00038518764910229383,0.00038518764910229383,positive
DC shape[22],A,-0.001854667790988026,0.001854667790988026,negative
DC shape[23],k0_1,-0.0003596194237644703,0.0003596194237644703,negative
DC shape[23],k0_2,-1.0267335179577744e-06,1.0267335179577744e-06,negative
DC shape[23],k0_3,-0.00013400198206626584,0.00013400198206626584,negative
DC shape[23],k0_4,-8.769198171491406e-08,8.769198171491406e-08,negative
DC shape[23],k0_pre,-0.0006657802366912284,0.0006657802366912284,negative
DC shape[23],gamma,-0.00027784729906079204,0.00027784729906079204,negative
DC shape[23],G_OH,0.00752388335433498,0.00752388335433498,positive
DC shape[23],G_O,-0.0027953257661470264,0.0027953257661470264,negative
DC shape[23],scaling_OOH_OH,0.001088454178474312,0.001088454178474312,positive
DC shape[23],E0_pre,0.0026004687575424314,0.0026004687575424314,positive
DC shape[23],Cdl,2.704237821951034,2.704237821951034,positive
DC shape[23],Ru,3.835625631276106e-05,3.835625631276106e-05,positive
DC shape[23],A,0.008952932929892361,0.008952932929892361,positive
DC shape[24],k0_1,0.0019106800246560971,0.0019106800246560971,positive
DC shape[24],k0_2,-6.595146211834424e-07,6.595146211834424e-07,negative
DC shape[24],k0_3,-1.0523052189243652e-05,1.0523052189243652e-05,negative
DC shape[24],k0_4,1.1205746667454167e-08,1.1205746667454167e-08,positive
DC shape[24],k0_pre,0.002296318169200208,0.002296318169200208,positive
DC shape[24],gamma,0.0011626102299090878,0.0011626102299090878,positive
DC shape[24],G_OH,0.024916728350919792,0.024916728350919792,positive
DC shape[24],G_O,-0.0029228765187651355,0.0029228765187651355,negative
DC shape[24],scaling_OOH_OH,7.762853125045693e-06,7.762853125045693e-06,positive
DC shape[24],E0_pre,-0.0036368627925632857,0.0036368627925632857,negative
DC shape[24],Cdl,-6.449506115052857,6.449506115052857,negative
DC shape[24],Ru,3.680142440327437e-06,3.680142440327437e-06,positive
DC shape[24],A,-0.013610859472591962,0.013610859472591962,negative
DC shape[25],k0_1,0.0006081568502236883,0.0006081568502236883,positive
DC shape[25],k0_2,-3.991041618008093e-07,3.991041618008093e-07,negative
DC shape[25],k0_3,-0.00038001151625474043,0.00038001151625474043,negative
DC shape[25],k0_4,-2.2457850796893984e-07,2.2457850796893984e-07,negative
DC shape[25],k0_pre,0.00014889322053708316,0.00014889322053708316,positive
DC shape[25],gamma,0.0012578470375704982,0.0012578470375704982,positive
DC shape[25],G_OH,-0.006117539745549102,0.006117539745549102,negative
DC shape[25],G_O,0.002244176444939622,0.002244176444939622,positive
DC shape[25],scaling_OOH_OH,0.003418697513899241,0.003418697513899241,positive
DC shape[25],E0_pre,0.0018275364186959172,0.0018275364186959172,positive
DC shape[25],Cdl,-0.8778633926135656,0.8778633926135656,negative
DC shape[25],Ru,-0.00020515699560281963,0.00020515699560281963,negative
DC shape[25],A,0.0009634602846373018,0.0009634602846373018,positive
DC shape[26],k0_1,-0.0007663223377651374,0.0007663223377651374,negative
DC shape[26],k0_2,-1.5615726264147977e-07,1.5615726264147977e-07,negative
DC shape[26],k0_3,0.0003594913268776238,0.0003594913268776238,positive
DC shape[26],k0_4,9.597519193975808e-08,9.597519193975808e-08,positive
DC shape[26],k0_pre,-0.000703696629287048,0.000703696629287048,negative
DC shape[26],gamma,0.0034199084627255746,0.0034199084627255746,positive
DC shape[26],G_OH,0.007017013586754103,0.007017013586754103,positive
DC shape[26],G_O,-0.0037520351147469146,0.0037520351147469146,negative
DC shape[26],scaling_OOH_OH,-0.0031708986309424087,0.0031708986309424087,negative
DC shape[26],E0_pre,0.009097849127501868,0.009097849127501868,positive
DC shape[26],Cdl,2.688655457186221,2.688655457186221,positive
DC shape[26],Ru,0.0003570912198950321,0.0003570912198950321,positive
DC shape[26],A,0.0037091128339133937,0.0037091128339133937,positive
DC shape[27],k0_1,6.653968221656073e-05,6.653968221656073e-05,positive
DC shape[27],k0_2,-7.856100976480671e-07,7.856100976480671e-07,negative
DC shape[27],k0_3,0.000254282891541307,0.000254282891541307,positive
DC shape[27],k0_4,1.3253915847257952e-07,1.3253915847257952e-07,positive
DC shape[27],k0_pre,0.0001466338072365806,0.0001466338072365806,positive
DC shape[27],gamma,-0.00032568513674389565,0.00032568513674389565,negative
DC shape[27],G_OH,0.0033384976950385976,0.0033384976950385976,positive
DC shape[27],G_O,-0.006523819142504813,0.006523819142504813,negative
DC shape[27],scaling_OOH_OH,-0.0024292172265391737,0.0024292172265391737,negative
DC shape[27],E0_pre,0.002174360884831604,0.002174360884831604,positive
DC shape[27],Cdl,1.8532130569509526,1.8532130569509526,positive
DC shape[27],Ru,-4.385322919692636e-05,4.385322919692636e-05,negative
DC shape[27],A,0.006539522465882667,0.006539522465882667,positive
DC shape[28],k0_1,0.0009665269143301829,0.0009665269143301829,positive
DC shape[28],k0_2,9.640622363310027e-09,9.640622363310027e-09,positive
DC shape[28],k0_3,0.0006524764282155495,0.0006524764282155495,positive
DC shape[28],k0_4,1.7365875990871286e-07,1.7365875990871286e-07,positive
DC shape[28],k0_pre,0.0032171861956563122,0.0032171861956563122,positive
DC shape[28],gamma,0.0009073810503472713,0.0009073810503472713,positive
DC shape[28],G_OH,0.017546660403779155,0.017546660403779155,positive
DC shape[28],G_O,-0.0076212592724205,0.0076212592724205,negative
DC shape[28],scaling_OOH_OH,-0.005932217413796976,0.005932217413796976,negative
DC shape[28],E0_pre,-0.012227933210607146,0.012227933210607146,negative
DC shape[28],Cdl,-3.254124369456644,3.254124369456644,negative
DC shape[28],Ru,-0.00020300716483236472,0.00020300716483236472,negative
DC shape[28],A,-0.006985761343480751,0.006985761343480751,negative
DC shape[29],k0_1,-0.0005591799781503698,0.0005591799781503698,negative
DC shape[29],k0_2,-3.063787092980457e-07,3.063787092980457e-07,negative
DC shape[29],k0_3,0.000964977023543387,0.000964977023543387,positive
DC shape[29],k0_4,8.991574026950827e-08,8.991574026950827e-08,positive
DC shape[29],k0_pre,-0.0010397500115761867,0.0010397500115761867,negative
DC shape[29],gamma,0.003214198311085694,0.003214198311085694,positive
DC shape[29],G_OH,0.018316185331353953,0.018316185331353953,positive
DC shape[29],G_O,-0.008794553924801317,0.008794553924801317,negative
DC shape[29],scaling_OOH_OH,-0.007813508284056839,0.007813508284056839,negative
DC shape[29],E0_pre,0.019689638116742743,0.019689638116742743,positive
DC shape[29],Cdl,0.7792378612061889,0.7792378612061889,positive
DC shape[29],Ru,0.00010153114868064119,0.00010153114868064119,positive
DC shape[29],A,0.0016601256174439,0.0016601256174439,positive
DC shape[30],k0_1,-0.0001284841570965027,0.0001284841570965027,negative
DC shape[30],k0_2,-8.894240470909171e-07,8.894240470909171e-07,negative
DC shape[30],k0_3,0.0010626851887384167,0.0010626851887384167,positive
DC shape[30],k0_4,2.2669995523615788e-07,2.2669995523615788e-07,positive
DC shape[30],k0_pre,-0.0010470305757223066,0.0010470305757223066,negative
DC shape[30],gamma,0.0020754663963288,0.0020754663963288,positive
DC shape[30],G_OH,-0.002426498958111239,0.002426498958111239,negative
DC shape[30],G_O,-0.013622476160134823,0.013622476160134823,negative
DC shape[30],scaling_OOH_OH,-0.009626770068864268,0.009626770068864268,negative
DC shape[30],E0_pre,0.0017994931114747204,0.0017994931114747204,positive
DC shape[30],Cdl,0.8284431723636445,0.8284431723636445,positive
DC shape[30],Ru,6.886310088078716e-05,6.886310088078716e-05,positive
DC shape[30],A,0.00503366706767432,0.00503366706767432,positive
DC shape[31],k0_1,0.00029679155958945764,0.00029679155958945764,positive
DC shape[31],k0_2,-4.990653040905882e-07,4.990653040905882e-07,negative
DC shape[31],k0_3,0.0016028663843839597,0.0016028663843839597,positive
DC shape[31],k0_4,-3.2197388960191044e-07,3.2197388960191044e-07,negative
DC shape[31],k0_pre,0.00042749369526623037,0.00042749369526623037,positive
DC shape[31],gamma,0.0021712962778975844,0.0021712962778975844,positive
DC shape[31],G_OH,0.010667219071961356,0.010667219071961356,positive
DC shape[31],G_O,-0.01721011341282266,0.01721011341282266,negative
DC shape[31],scaling_OOH_OH,-0.01434421185074096,0.01434421185074096,negative
DC shape[31],E0_pre,-0.013296016608684435,0.013296016608684435,negative
DC shape[31],Cdl,-0.7331417681729289,0.7331417681729289,negative
DC shape[31],Ru,0.00010809864609433199,0.00010809864609433199,positive
DC shape[31],A,-0.0025213154846805627,0.0025213154846805627,negative
DC shape[32],k0_1,-0.0003000891105521699,0.0003000891105521699,negative
DC shape[32],k0_2,-3.730039091644505e-07,3.730039091644505e-07,negative
DC shape[32],k0_3,0.0022066016051628637,0.0022066016051628637,positive
DC shape[32],k0_4,3.639988383146418e-07,3.639988383146418e-07,positive
DC shape[32],k0_pre,-0.0005160956857744444,0.0005160956857744444,negative
DC shape[32],gamma,0.00203193185847229,0.00203193185847229,positive
DC shape[32],G_OH,0.03299431552750659,0.03299431552750659,positive
DC shape[32],G_O,-0.02213133932994597,0.02213133932994597,negative
DC shape[32],scaling_OOH_OH,-0.019583043070154415,0.019583043070154415,negative
DC shape[32],E0_pre,-0.0011931318301002989,0.0011931318301002989,negative
DC shape[32],Cdl,1.5547198388554058,1.5547198388554058,positive
DC shape[32],Ru,0.00020653816920771772,0.00020653816920771772,positive
DC shape[32],A,0.004282510428205675,0.004282510428205675,positive
DC shape[33],k0_1,0.0002155602292644547,0.0002155602292644547,positive
DC shape[33],k0_2,-7.026666783791738e-07,7.026666783791738e-07,negative
DC shape[33],k0_3,0.0028768850755566656,0.0028768850755566656,positive
DC shape[33],k0_4,-3.2036476988599704e-08,3.2036476988599704e-08,negative
DC shape[33],k0_pre,0.0007507253500577416,0.0007507253500577416,positive
DC shape[33],gamma,0.003115844009159803,0.003115844009159803,positive
DC shape[33],G_OH,0.027786302512652,0.027786302512652,positive
DC shape[33],G_O,-0.02817354935404246,0.02817354935404246,negative
DC shape[33],scaling_OOH_OH,-0.02531815393286635,0.02531815393286635,negative
DC shape[33],E0_pre,0.001291572826159755,0.001291572826159755,positive
DC shape[33],Cdl,-0.29416290789185623,0.29416290789185623,negative
DC shape[33],Ru,0.0001414463907158383,0.0001414463907158383,positive
DC shape[33],A,-7.212555980094592e-05,7.212555980094592e-05,negative
DC shape[34],k0_1,-5.6403000202364494e-05,5.6403000202364494e-05,negative
DC shape[34],k0_2,-1.0515037236776908e-06,1.0515037236776908e-06,negative
DC shape[34],k0_3,0.003708827431649406,0.003708827431649406,positive
DC shape[34],k0_4,-3.209087931336721e-07,3.209087931336721e-07,negative
DC shape[34],k0_pre,0.0002699870912870908,0.0002699870912870908,positive
DC shape[34],gamma,0.005484897736437872,0.005484897736437872,positive
DC shape[34],G_OH,0.02665910503731465,0.02665910503731465,positive
DC shape[34],G_O,-0.0348937894727668,0.0348937894727668,negative
DC shape[34],scaling_OOH_OH,-0.03236787008006983,0.03236787008006983,negative
DC shape[34],E0_pre,0.0015708552033269645,0.0015708552033269645,positive
DC shape[34],Cdl,-0.31858705778081586,0.31858705778081586,negative
DC shape[34],Ru,8.698778544031116e-05,8.698778544031116e-05,positive
DC shape[34],A,0.0010616980964220357,0.0010616980964220357,positive
DC shape[35],k0_1,-3.0215600666643484e-05,3.0215600666643484e-05,negative
DC shape[35],k0_2,-8.728550782590567e-07,8.728550782590567e-07,negative
DC shape[35],k0_3,0.004675215849180763,0.004675215849180763,positive
DC shape[35],k0_4,-4.1493918050981825e-07,4.1493918050981825e-07,negative
DC shape[35],k0_pre,-0.0005884251833751865,0.0005884251833751865,negative
DC shape[35],gamma,0.006317079078506408,0.006317079078506408,positive
DC shape[35],G_OH,0.0415128542514204,0.0415128542514204,positive
DC shape[35],G_O,-0.042787431111466205,0.042787431111466205,negative
DC shape[35],scaling_OOH_OH,-0.040483304045737835,0.040483304045737835,negative
DC shape[35],E0_pre,-0.001429027849611023,0.001429027849611023,negative
DC shape[35],Cdl,-0.19695871297942308,0.19695871297942308,negative
DC shape[35],Ru,0.00022403560572653952,0.00022403560572653952,positive
DC shape[35],A,0.002511185324121131,0.002511185324121131,positive
DC shape[36],k0_1,-9.238203215005909e-06,9.238203215005909e-06,negative
DC shape[36],k0_2,-6.795148704899753e-07,6.795148704899753e-07,negative
DC shape[36],k0_3,0.005851949834319772,0.005851949834319772,positive
DC shape[36],k0_4,1.924631540773387e-07,1.924631540773387e-07,positive
DC shape[36],k0_pre,-0.0005957061961461226,0.0005957061961461226,negative
DC shape[36],gamma,0.005985750290344706,0.005985750290344706,positive
DC shape[36],G_OH,0.0488244728496643,0.0488244728496643,positive
DC shape[36],G_O,-0.05159688924868178,0.05159688924868178,negative
DC shape[36],scaling_OOH_OH,-0.05030904441320688,0.05030904441320688,negative
DC shape[36],E0_pre,-0.006358318176522964,0.006358318176522964,negative
DC shape[36],Cdl,0.5316616922329876,0.5316616922329876,positive
DC shape[36],Ru,0.0003787401745769004,0.0003787401745769004,positive
DC shape[36],A,0.0040102025803952146,0.0040102025803952146,positive
DC shape[37],k0_1,2.0710003099205608e-07,2.0710003099205608e-07,positive
DC shape[37],k0_2,-1.1693763940567056e-06,1.1693763940567056e-06,negative
DC shape[37],k0_3,0.007199324798531366,0.007199324798531366,positive
DC shape[37],k0_4,-1.738389886047677e-07,1.738389886047677e-07,negative
DC shape[37],k0_pre,0.00024379573294415412,0.00024379573294415412,positive
DC shape[37],gamma,0.008257114813804041,0.008257114813804041,positive
DC shape[37],G_OH,0.06262719090272398,0.06262719090272398,positive
DC shape[37],G_O,-0.06111811763447678,0.06111811763447678,negative
DC shape[37],scaling_OOH_OH,-0.06151655539057312,0.06151655539057312,negative
DC shape[37],E0_pre,-0.0011618422592563822,0.0011618422592563822,negative
DC shape[37],Cdl,0.5460697535314033,0.5460697535314033,positive
DC shape[37],Ru,0.00038433608957007487,0.00038433608957007487,positive
DC shape[37],A,0.003734444861581625,0.003734444861581625,positive
DC shape[38],k0_1,-1.773415470404341e-05,1.773415470404341e-05,negative
DC shape[38],k0_2,-3.496890278891335e-07,3.496890278891335e-07,negative
DC shape[38],k0_3,0.008615554803622562,0.008615554803622562,positive
DC shape[38],k0_4,9.471962749929575e-08,9.471962749929575e-08,positive
DC shape[38],k0_pre,0.0004333664534489735,0.0004333664534489735,positive
DC shape[38],gamma,0.009986031387303454,0.009986031387303454,positive
DC shape[38],G_OH,0.07361998908280452,0.07361998908280452,positive
DC shape[38],G_O,-0.07109262328546831,0.07109262328546831,negative
DC shape[38],scaling_OOH_OH,-0.07326074974768,0.07326074974768,negative
DC shape[38],E0_pre,0.001107358658104895,0.001107358658104895,positive
DC shape[38],Cdl,-0.20121788680395267,0.20121788680395267,negative
DC shape[38],Ru,0.00034880256907821847,0.00034880256907821847,positive
DC shape[38],A,0.003481290459681479,0.003481290459681479,positive
DC shape[39],k0_1,-8.012977834086645e-06,8.012977834086645e-06,negative
DC shape[39],k0_2,1.0592270243865845e-07,1.0592270243865845e-07,positive
DC shape[39],k0_3,0.010123831255900387,0.010123831255900387,positive
DC shape[39],k0_4,3.711131599954031e-07,3.711131599954031e-07,positive
DC shape[39],k0_pre,-0.0003490925991098626,0.0003490925991098626,negative
DC shape[39],gamma,0.010329995505619612,0.010329995505619612,positive
DC shape[39],G_OH,0.0799390125405621,0.0799390125405621,positive
DC shape[39],G_O,-0.08143324610164404,0.08143324610164404,negative
DC shape[39],scaling_OOH_OH,-0.08575756646793563,0.08575756646793563,negative
DC shape[39],E0_pre,0.0008420559066378018,0.0008420559066378018,positive
DC shape[39],Cdl,-0.12018695611626273,0.12018695611626273,negative
DC shape[39],Ru,0.000466943528122861,0.000466943528122861,positive
