feature,k0_1,k0_2,k0_3,k0_4,k0_pre,gamma,G_OH,G_O,scaling_OOH_OH,E0_pre,Cdl,Ru,A
H1 shape_raw[4984],-6.063308021350429e-05,0.0002968697054719912,0.1726888952821542,3.1139969657495824e-07,7.143564203810284e-06,0.17761806152106255,0.16541860532691868,-0.1650870659317236,-1.4558207104265375,0.000360375483734124,3.6210072638443958,-0.024387468128571742,0.07736878088642303
H1 shape_raw[4985],-6.913756032911359e-05,0.0002972369843380551,0.17278469385859896,3.197708342301583e-07,1.0475626818704304e-05,0.17771705964979698,0.16468668063509292,-0.16434869957991693,-1.456643880028952,0.00038689260065252225,3.6502112274687817,-0.02442310062941425,0.07744121374199735
H1 shape_raw[4986],-7.696752977763947e-05,0.00029760517691396687,0.17288038612428314,3.252894572775905e-07,1.3675446144707316e-05,0.17781562471998352,0.16395367138625958,-0.16360970310232759,-1.4574661733717067,0.0004108781035800455,3.6767507348761046,-0.024458783425712553,0.07751130089642018
H1 shape_raw[4987],-8.404763019175634e-05,0.00029797412226277917,0.1729759717080157,3.2787873111884793e-07,1.6712643482565798e-05,0.17791374084022288,0.1632195072920998,-0.16287009773787003,-1.4582875818737013,0.000432082921934149,3.7003315095528992,-0.024494517745031804,0.07757876886869204
H1 shape_raw[4988],-9.030978010217424e-05,0.0002983436564221024,0.17307145044393937,3.274839774408938e-07,1.95584376226835e-05,0.17801139552955395,0.16248412186574426,-0.16212990305717773,-1.4591080986239922,0.0004502849071950915,3.7206876049196422,-0.02453030448433966,0.07764336912997565
H1 shape_raw[4989],-9.56938289604219e-05,0.0002987136131991997,0.17316682237344222,3.2407330613555756e-07,2.2185920394730427e-05,0.1781085798463233,0.16174745312852085,-0.16138913681505873,-1.4599277184489958,0.0004652909807179971,3.737583964295548,-0.024566144200660445,0.07770488050087633
H1 shape_raw[4990],-0.00010014813427563186,0.00029908382495181715,0.17326208774510593,3.176380633856688e-07,2.4570313860599155e-05,0.17820528848373834,0.16100944427522904,-0.16064781482155663,-1.46074643796288,0.00047693900186407764,3.7508186835999644,-0.024602037104945157,0.07776311128465165
H1 shape_raw[4991],-0.0001036300563254878,0.0002994541233484796,0.17335724701266889,3.0819309444224396e-07,2.66892066932438e-05,0.17830151983105022,0.16027004429111866,-0.15990595083289352,-1.4615642556006554,0.00048509933838841626,3.7602249547152584,-0.024637983059227393,0.07781790111572949
H1 shape_raw[4992],-0.00010610636571220527,0.00029982434011366105,0.1734523008310494,2.9577682183051853e-07,2.8522767482034192e-05,0.17839727599961752,0.1595292085142101,-0.15916355646327707,-1.462381171633705,0.0004896761240743267,3.765672670865166,-0.02467398157709832,0.07786912250574307
H1 shape_raw[4993],-0.00010755355986492629,0.00030019430774565724,0.17354725005043942,2.804511264423479e-07,3.0053932945532523e-05,0.17849256281348083,0.15878689913713745,-0.15842064111835974,-1.463197188167648,0.00049060819141919,3.767069678615565,-0.02471003182750574,0.07791668207214936
H1 shape_raw[4994],-0.00010795808547562775,0.00030056386021011066,0.17364209570854774,2.6230104823827905e-07,3.126856924889581e-05,0.17858738976437416,0.15804308564329952,-0.1576772119509938,-1.4640123091225223,0.0004878696705100567,3.7643626648690476,-0.02474613264184854,0.07796052143763862
H1 shape_raw[4995],-0.00010731646477493394,0.00030093283361066423,0.17373683902105422,2.4143429524647126e-07,3.215560491822466e-05,0.1786817699314895,0.1572977451727294,-0.15693327383961986,-1.4648265401955618,0.00048147024813646375,3.7575376697566467,-0.0247822825243054,0.0780006177915914
H1 shape_raw[4996],-0.00010563532446515138,0.0003013010668294885,0.1738314813703685,2.1798056885122049e-07,3.270713408654384e-05,0.17877571986664123,0.15655086281385897,-0.15618882938942782,-1.4656398888069317,0.0004714550848030948,3.746620221276629,-0.024818479665305534,0.07803698410829457
H1 shape_raw[4997],-0.00010293132708992582,0.0003016684021381739,0.17392602429280268,1.920907150853584e-07,3.2918489121875244e-05,0.1788692594458178,0.15580243181804684,-0.1554438789562385,-1.4664523640289937,0.0004579043902345696,3.731675090020324,-0.024854721958019205,0.07806966901970644
H1 shape_raw[4998],-9.923100554228547e-05,0.00030203468578107886,0.17402046946428,1.6393569848349385e-07,3.278828195728143e-05,0.17896241168846147,0.15505245373453982,-0.15469842069276088,-1.467263976499768,0.0004409326614886309,3.712805666785247,-0.024891007017714035,0.0780987563440599
H1 shape_raw[4999],-9.457050236274226e-05,0.0003023997685294122,0.17411481868471482,1.337054178016736e-07,3.231841377501039e-05,0.17905520254611879,0.1543009384643518,-0.15395245061675364,-1.4680747383215094,0.00042068759090399787,3.6901529689778543,-0.024927332203797607,0.0781243642748733
H1 shape_raw[5000],-8.899521638414922e-05,0.000302763506205804,0.17420907386121068,1.0160736348049623e-07,3.1514052967888095e-05,0.17914766066242765,0.15354790423231474,-0.15320596270029438,-1.468884662945334,0.0003973486542560491,3.6638942855397723,-0.02496369464433653,0.0781466442381724
H1 shape_raw[5001],-8.255936019475164e-05,0.0003031257601761671,0.17430323699024733,6.786513222236308e-08,3.038358164503991e-05,0.17923981710669357,0.15279337747744046,-0.15245894897923742,-1.4696937650431001,0.0003711253927131405,3.634241473761602,-0.025000091262822644,0.07816577942894136
H1 shape_raw[5002],-7.532543271559945e-05,0.00030348639781942524,0.17439731013900964,3.271681270092701e-08,2.8938511214995977e-05,0.17933170508356985,0.1520373926624817,-0.15171139968170583,-1.4705020603677272,0.00034225540487930887,3.601438924358272,-0.025036518806928972,0.07818198304095854
H1 shape_raw[5003],-6.736361204654082e-05,0.00030384529296182734,0.17449129542605588,-3.586754892019775e-09,2.719336790890642e-05,0.17942335962159894,0.15127999200443928,-0.15096330337428998,-1.471309565603372,0.0003110020682186918,3.565761214617356,-0.02507297387898344,0.07819549620705
H1 shape_raw[5004],-5.8751074461497156e-05,0.00030420232628838954,0.17458519500149342,-4.078381484381997e-08,2.5165549373549884e-05,0.17951481724358906,0.15052122512851743,-0.1502146471244347,-1.4721162982068874,0.0002776520116900811,3.5275104719888777,-0.025109452967867804,0.07820658566969715
H1 shape_raw[5005],-4.9571246185407655e-05,0.0003045573857264247,0.1746790110268601,-7.860363299583305e-08,2.2875153752542098e-05,0.17960611562198173,0.1497611486487994,-0.1494654166773746,-1.4729222762421226,0.0002425123636508285,3.487013474467557,-0.025145952482037305,0.07821554120438187
H1 shape_raw[5006],-3.99129951850566e-05,0.0003049103668009126,0.17477274565490636,-1.1676849948187243e-07,2.034478293840372e-05,0.17969729322250996,0.14899982567960057,-0.1487155966457974,-1.4737275182086518,0.00020590780160908496,3.4446185146382344,-0.025182468783343282,0.07822267282059805
H1 shape_raw[5007],-2.986977082291489e-05,0.00030526117296884273,0.17486640100945458,-1.5499579897467984e-07,1.7599321913871674e-05,0.17978838893957913,0.14823732528222092,-0.14796517071033294,-1.474532042866605,0.0001681774318963663,3.4006920585981417,-0.025218998221335887,0.0782283077675208
H1 shape_raw[5008],-1.9538699695068254e-05,0.0003056097159277351,0.1749599791655532,-1.930001140101083e-07,1.4665696353286133e-05,0.1798794417268637,0.1474737218523281,-0.14721412182882318,-1.4753358690592842,0.00012967152939415345,3.3556152314643373,-0.025255537167716273,0.07823278737318069
H1 shape_raw[5009],-9.019646405298813e-06,0.0003059559158987063,0.1750534821300936,-2.3049536434018473e-07,1.1572610829865266e-05,0.1799704902266862,0.14670909445386954,-0.14646243245229618,-1.4761390155352878,9.074816842376442e-05,3.3097801637904447,-0.025292082050608865,0.07823646374767824
H1 shape_raw[5010],1.5857516490913415e-06,0.0003062997018913372,0.17514691182308242,-2.671969467780343e-07,8.350270190607135e-06,0.18006157240172596,0.14594352610588757,-0.14571008474547592,-1.4769415007718334,5.17697773320605e-05,3.2635862333509555,-0.025328629388323743,0.07823969638225943
H1 shape_raw[5011],1.2175066139135292e-05,0.0003066410119443167,0.17524027005975515,-3.028238704930827e-07,5.030086802091409e-06,0.18015272517260877,0.14517710302910805,-0.1449570608095993,-1.4777433428010114,1.3099649788186693e-05,3.217436239425885,-0.02536517582228668,0.07824284867702172
H1 shape_raw[5012],2.2646066844165134e-05,0.00030697979334567234,0.17533355853368873,-3.371008658686852e-07,1.6443764975998533e-06,0.18024398406485287,0.14440991385944796,-0.14420334290536355,-1.478544559040605,-2.4901553627810694e-05,3.171732545569939,-0.02540171814881993,0.07824628443081745
H1 shape_raw[5013],3.289770830821335e-05,0.00030731600283418804,0.17542677880108906,-3.697604513055677e-07,-1.7739538093783088e-06,0.18033538286854953,0.14364204883606757,-0.14344891367377782,-1.479345166131135,-6.187927982018754e-05,3.1268732284600826,-0.025438253349471165,0.07825036432720564
H1 shape_raw[5014],4.2831104602580114e-05,0.0003076496067794256,0.17551993226639317,-4.0054493989515885e-07,-5.191723841578864e-06,0.1804269533140576,0.14287359897166968,-0.1426937563527157,-1.480145179780668,-9.748850015193473e-05,3.083248269803384,-0.025474778619598636,0.07825544245034441
H1 shape_raw[5015],5.235048278734001e-05,0.00030798058134170233,0.17561302016932828,-4.2920837575667904e-07,-8.575799919621403e-06,0.18051872476679529,0.14210465521307458,-0.1419378549870603,-1.4809446146188752,-0.000131397036980165,3.0412358272473643,-0.02551129139494127,0.0782618628645377
H1 shape_raw[5016],6.136410588417791e-05,0.00030830891261423974,0.1757060435735552,-4.55518375444895e-07,-1.1893414090946023e-05,0.18061072394405342,0.14133530760006766,-0.1411811946303846,-1.481743484061762,-0.00016328876771687744,3.001198621291495,-0.025547789375919106,0.07826995629037352
H1 shape_raw[5017],6.97851564648638e-05,0.0003086345967430544,0.1757990033569986,-4.792578681573011e-07,-1.5112479343160901e-05,0.18070297465654336,0.14056564443058112,-0.14042376153614008,-1.482541800188326,-0.00019286667545444675,2.9634804714759664,-0.025584270549432898,0.07828003690962071
H1 shape_raw[5018],7.753257235574804e-05,0.00030895764003135566,0.17589190020396228,-5.002267190011486e-07,-1.8201897869718463e-05,0.18079549757713217,0.1397957514403208,-0.13966554333655,-1.4833395736303379,-0.00021985571661440955,2.9284030163143906,-0.025620733207955233,0.07829239932968268
H1 shape_raw[5019],8.453182640440847e-05,0.0003092780590181208,0.17598473459910535,-5.182432209333651e-07,-2.1131859426297013e-05,0.1808883100389796,0.13902571100461533,-0.138906529207412,-1.4841368134763109,-0.00024400547801277858,2.896262647261854,-0.025657175965731534,0.07830731573697643
H1 shape_raw[5020],9.071564282624684e-05,0.00030959588054056144,0.1760775068233365,-5.331454434457125e-07,-2.387412691070227e-05,0.18098142586500468,0.13825560137027526,-0.1381467100172606,-1.4849335271905018,-0.00026509259746380253,2.8673276869175335,-0.02569359777193718,0.07832503326670076
H1 shape_raw[5021],9.602464323513195e-05,0.0003099111417723655,0.1761702169516633,-5.447924338143602e-07,-2.640230642846279e-05,0.18107485523030725,0.13748549592486056,-0.13738607845938733,-1.4857297205478062,-0.0002829229245802545,2.841835838064319,-0.02572999792066545,0.07834577161443061
H1 shape_raw[5022],0.00010040791616481088,0.00031022389023783857,0.1762628648530255,-5.530652554202241e-07,-2.8692099269099657e-05,0.18116860455887973,0.13671546251045208,-0.13662462916550766,-1.4865253975850623,-0.00029733340076774705,2.8199919279177634,-0.025766376057650708,0.07836972091258283
H1 shape_raw[5023],0.0001038235046176101,0.0003105341838066163,0.17635545019210686,-5.578678544095247e-07,-3.072153337163454e-05,0.18126267645559851,0.13594556278866657,-0.1358623587999467,-1.4873205605692636,-0.00030819364017319956,2.801965969064193,-0.02580273218366394,0.07839703989232535
H1 shape_raw[5024],0.00010623880698274087,0.0003108420906605866,0.17644797243311117,-5.591277575227688e-07,-3.2471172090673974e-05,0.1813570696741755,0.1351758516630831,-0.13509926613345266,-1.4881152099829589,-0.0003154071961850068,2.787891555935223,-0.025839066654545464,0.07842785434865118
H1 shape_raw[5025],0.00010763088748043136,0.00031114768923240694,0.1765404308454691,-5.567965881807829e-07,-3.392429826930788e-05,0.18145177912141627,0.13440637676485861,-0.13433535209595857,-1.4889093445269417,-0.0003189125012006614,2.7778646113649366,-0.02587538017787549,0.07846225592348077
H1 shape_raw[5026],0.00010798669319756114,0.00031145106812065834,0.17663282451141843,-5.508503993522114e-07,-3.5067071879721835e-05,0.18154679589778103,0.13363717800666672,-0.13357061980777687,-1.4897029611401844,-0.00031868347041892565,2.7719424958476577,-0.025911673806311163,0.07850030121855057
H1 shape_raw[5027],0.00010730317564393635,0.00031175232597056856,0.17672515233538466,-5.412898238173085e-07,-3.5888659747329914e-05,0.18164210737392744,0.13286828720942287,-0.13280507458897314,-1.4904960550368134,-0.00031472976382286615,2.7701434872347654,-0.025947948927651215,0.07854201124669978
H1 shape_raw[5028],0.00010558731572202481,0.0003120515713287903,0.1768174130550731,-5.28140037893127e-07,-3.638133614180808e-05,0.18173769730257638,0.13209972780575338,-0.13203872394680816,-1.4912886197597126,-0.00030709670361059744,2.7724466360015505,-0.02598420725172019,0.07858737122681894
H1 shape_raw[5029],0.00010285605188942794,0.00031234892245969045,0.17690960525416574,-5.114505432927943e-07,-3.6540553302703695e-05,0.18183354596471124,0.1313315146232262,-0.13127157754145885,-1.4920806472502233,-0.00029586484791399787,2.7787919975261746,-0.0260204507941933,0.07863633072451824
H1 shape_raw[5030],9.913611227586059e-05,0.00031264450713016067,0.17700172737649952,-4.912947676107336e-07,-3.6364981261307716e-05,0.1819296303488182,0.13056365374982246,-0.13050364713030146,-1.4928721279332469,-0.0002811492247546389,2.7890812383876353,-0.026056681857511255,0.07868880413711667
H1 shape_raw[5031],9.446375239610455e-05,0.0003129384623570464,0.17709377774158877,-4.677694899510042e-07,-3.585651660882974e-05,0.18202592436155324,0.1297961424832631,-0.12973494649136424,-1.4936630508168776,-0.00026309823365072054,2.803178610931311,-0.026092903009062304,0.07874467151830324
H1 shape_raw[5032],8.8884401054368e-05,0.0003132309341152267,0.17718575456134333,-4.4099409182172217e-07,-3.502026017312553e-05,0.18212239906795086,0.12902896936498165,-0.128965491326708,-1.4944534036055732,-0.00024189222537216302,2.8209122868796688,-0.02612911705683355,0.07880377973453759
H1 shape_raw[5033],8.24522178784107e-05,0.00031352207700905077,0.17727765595781808,-4.111096466987992e-07,-3.386446384953907e-05,0.1822190229589891,0.1282621142988339,-0.1281952991466597,-1.4952431728257707,-0.0002177417735883211,2.8420760363809023,-0.02616532702275748,0.07886594394197446
H1 shape_raw[5034],7.522956681341784e-05,0.00031381205389667825,0.17736947998182392,-3.7827785354651335e-07,-3.240044714006445e-05,0.18231576224410018,0.1274955487536786,-0.12742438913608486,-1.496032343962645,-0.0001908856549922601,2.866431236658091,-0.026201536114001087,0.07893094936973455
H1 shape_raw[5035],6.728641067622987e-05,0.00031410103547740726,0.17746122463221833,-3.426798217958045e-07,-3.064248424830551e-05,0.18241258116594386,0.12672923604831485,-0.12665278200396854,-1.4968209016067289,-0.0001615885574807712,2.8937091905983934,-0.02623774769246611,0.0789985533922078
H1 shape_raw[5036],5.869963266231006e-05,0.00031438919983043094,0.1775528878756903,-3.045147195849794e-07,-2.8607662845038185e-05,0.18250944233457875,0.12596313171629228,-0.12588049981780153,-1.4976088296088474,-0.00013013853841221357,2.923613732653834,-0.026273965242782523,0.07906848787048416
H1 shape_raw[5037],4.95522913806587e-05,0.0003146767319096953,0.17764446766684452,-2.639983013713011e-07,-2.631571590212376e-05,0.18260630707795816,0.12519718394742357,-0.1251075658243939,-1.498396111241979,-9.684425756191825e-05,2.9558240972789287,-0.02631019233909579,0.07914046174023198
H1 shape_raw[5038],3.993281663536159e-05,0.00031496382299424364,0.17773596196839236,-2.2136131565125457e-07,-2.3788828251732823e-05,0.18270313580551883,0.12443133410204066,-0.12433400425883216,-1.4991827293683009,-6.203201139820065e-05,2.9899980217348907,-0.026346432610957756,0.07921416382104694
H1 shape_raw[5039],2.9934153744618055e-05,0.0003152506700893748,0.17782736877125224,-1.768478203337537e-07,-2.1051419763195163e-05,0.182799888381503,0.12366551729325774,-0.12355984014347267,-1.4999686666098933,-2.6042597399613775e-05,3.0257750533630388,-0.02638268970864098,0.07928926582018624
H1 shape_raw[5040],1.9652864681308672e-05,0.0003155374752834109,0.17791868611436643,-1.3071340527442528e-07,-1.8129907249776406e-05,0.18289652450452903,0.12289966303189806,-0.12278509907893889,-1.5007539055213586,1.077196142927874e-05,3.062780029552008,-0.026418967268202295,0.07936542550162347
H1 shape_raw[5041],9.188194721013875e-06,0.00031582444505589343,0.17800991210403588,-8.322335222047478e-08,-1.5052447426108444e-05,0.18299300408987848,0.12213369592793191,-0.12200980702909435,-1.5015384287627314,4.8051800151312034e-05,3.1006266967789062,-0.026455268876625585,0.07944228998989464
H1 shape_raw[5042],-1.358886365785002e-06,0.0003161117895416352,0.17810104493259418,-3.4650726755652885e-08,-1.1848663422678646e-05,0.1830892876508961,0.12136753644191674,-0.12123399010215104,-1.5023222192708938,8.543267104113247e-05,3.138921433436103,-0.02649159803737192,0.07951949917675256
H1 shape_raw[5043],-1.1886659326507754e-05,0.00031639972174816804,0.1781920828962312,1.472555717607542e-08,-8.549357495109898e-06,0.18318533667590597,0.12060110167911295,-0.12045767432999939,-1.5031052604279347,0.0001225494448401562,3.1772670411302193,-0.02652795813666457,0.07959668919782323
H1 shape_raw[5044],-2.229363721049331e-05,0.00031668845673089066,0.17828302441179666,6.462271357139424e-08,-5.1862127309832085e-06,0.18328111399706182,0.11983430621875442,-0.11968088544791071,-1.5038875362247448,0.00015903962048077408,3.215266567102562,-0.026564352410828936,0.07967349594565229
H1 shape_raw[5045],-3.247954446081197e-05,0.0003169782107260389,0.17837386803242003,1.1475606066850016e-07,-1.7914866202817887e-06,0.18337658414760954,0.11906706297033937,-0.11890364867676041,-1.5046690314182691,0.00019454680937002722,3.252527121879051,-0.026600783915000432,0.07974955858524732
H1 shape_raw[5046],-4.2346283847867856e-05,0.00031726920024455365,0.1784646124618002,1.6484099269824368e-07,1.6023005330577518e-06,0.1834717137041191,0.11829928404864941,-0.11812598850986195,-1.5054497316809132,0.0002287241607349137,3.2886636543713053,-0.026637255493498362,0.0798245230381419
H1 shape_raw[5047],-5.179888193827372e-05,0.00031756164112733677,0.178555256567012,2.145949430276885e-07,4.962679355547602e-06,0.18356647161037978,0.1175308816588778,-0.11734792850650087,-1.5062296237406498,0.00026123769504998924,3.323302648620786,-0.02667376975215324,0.07989804540143754
H1 shape_raw[5048],-6.07464039637712e-05,0.0003178557475728407,0.1786457993897267,2.6373929615003954e-07,8.257544286194185e-06,0.183660829479797,0.11676176898317527,-0.11656949109415612,-1.5070086955104596,0.0002917695134020421,3.3560857065707252,-0.02671032903285335,0.07996979526872272
H1 shape_raw[5049],-6.910282928500882e-05,0.0003181517311282594,0.17873624015571735,3.120012642605189e-07,1.1455462571236523e-05,0.18375476187331372,0.11599186105977194,-0.11579069738132133,-1.5077869362059229,0.000320020852070971,3.38667298208059,-0.026746935390560018,0.08003945892090797
H1 shape_raw[5050],-7.678787901720662e-05,0.00031844979966338195,0.17882657828257087,3.591156911596552e-07,1.4525976410815207e-05,0.1838482465501113,0.11522107564600607,-0.11501156698274875,-1.5085643364497499,0.0003457149528223289,3.4147464334938324,-0.026783590573014954,0.08010674235611256
H1 shape_raw[5051],-8.372778785003741e-05,0.00031875015631653255,0.17891681338552726,4.048267864351573e-07,1.74398953403394e-05,0.18394126468856992,0.11444933405658454,-0.11423211785879117,-1.5093408883623274,0.0003685997213816165,3.440012862899695,-0.026820296003341043,0.08017137412942335
H1 shape_raw[5052],-8.985601263916065e-05,0.00031905299843313235,0.1790069452813845,4.488897685263829e-07,2.0169576051669964e-05,0.18403380107525694,0.11367656196868564,-0.11345236617038028,-1.5101165856374121,0.0003884501486026585,3.4622067138852604,-0.026857052765708503,0.0802331079750966
H1 shape_raw[5053],-9.51138709605656e-05,0.0003193585164923344,0.17909697399044733,4.9107240289927e-07,2.268918696547894e-05,0.1841258442600031,0.11290269018581683,-0.11267232615107722,-1.5108914236022348,0.00040507047098609577,3.481092599808703,-0.02689386159421238,0.08029172518589026
H1 shape_raw[5054],-9.945110349801849e-05,0.00031966689302738677,0.17918689973648397,5.311564386517991e-07,2.49749550230495e-05,0.1842173866754394,0.11212765535272921,-0.11189200999735684,-1.5116653992614928,0.0004182960499123403,3.496467538934056,-0.02693072286507342,0.08034703672659975
H1 shape_raw[5055],-0.00010282635487477541,0.00031997830155681663,0.17927672294469743,5.689389126856556e-07,2.7005392335226996e-05,0.18430842471971864,0.11135140061413289,-0.1111114277782408,-1.5124385113248284,0.0004279949514915497,3.508162875358497,-0.026967636592245763,0.08039888506139015
H1 shape_raw[5056],-0.00010520756831884809,0.0003202929055233614,0.17936644423774073,6.042333360769817e-07,2.8761500533920285e-05,0.18439895880147694,0.11057387621053856,-0.11033058736508514,-1.5132107602175164,0.0004340692119222677,3.516045866281235,-0.0270046024264813,0.0804471456772929
H1 shape_raw[5057],-0.00010657229040940866,0.0003206108572454423,0.1794560644297981,6.368707319048545e-07,3.0226950871617323e-05,0.1844889933464801,0.10979504000516939,-0.10954949438219465,-1.5139821480743731,0.000436455776197444,3.5200209221492975,-0.02704161965786592,0.0804917282891751
H1 shape_raw[5058],-0.00010690788299165039,0.00032093229690269943,0.17954558451880473,6.667005410148587e-07,3.138823836412199e-05,0.1845785367657538,0.10901485793657589,-0.1087681521787335,-1.514752678716887,0.0004351271011752092,3.5200304861484146,-0.027078687221812486,0.0805325777145386
H1 shape_raw[5059],-0.0001062116402771636,0.00032125735154943955,0.17963500567686952,6.935913713705974e-07,3.2234808519002464e-05,0.1846676013853717,0.10823330439223704,-0.10798656182214021,-1.5155223576138879,0.000430091417235026,3.5160555461221983,-0.027115803708457682,0.08056967440970604
H1 shape_raw[5060],-0.0001044908100258427,0.00032158613416718757,0.17972432923900097,7.174316005844423e-07,3.275915545391209e-05,0.18475620333847817,0.10745036249942579,-0.1072047221131044,-1.5162911918261255,0.0004213926460230194,3.5081157737215367,-0.027152967375380324,0.0806030346622551
H1 shape_raw[5061],-0.00010176251867332469,0.0003219187427699896,0.1798135566902406,7.381298196998771e-07,3.295689049963402e-05,0.18484436242045765,0.1066660243301858,-0.10642262962191465,-1.5170591899353727,0.00040910997504682177,3.496269289786494,-0.0271901761635244,0.08063271043777434
H1 shape_raw[5062],-9.805360116204104e-05,0.0003222552595603782,0.17990268965132927,7.55615127078945e-07,3.282678064474022e-05,0.18493210190856724,0.10588029101832312,-0.10564027874578504,-1.5178263619587138,0.00039335709325669555,3.4806120582076425,-0.02722742771617856,0.08065878888244155
H1 shape_raw[5063],-9.340033717010117e-05,0.0003225957501532144,0.1799917298630452,7.698372636642547e-07,3.237075650031022e-05,0.18501944834766818,0.10509317278710248,-0.10485766178655158,-1.5185927192489066,0.0003742810948750688,3.461276915057869,-0.027264719400835538,0.08068139148620168
H1 shape_raw[5064],-8.784809632716821e-05,0.00032294026286593103,0.1800806791693639,7.807665930585752e-07,3.159388972740763e-05,0.18510643130405938,0.10430468888727742,-0.10407476904797336,-1.5193582743818077,0.00035206106205361304,3.4384322419823063,-0.027302048333723218,0.08070067291462969
H1 shape_raw[5065],-8.145089589577381e-05,0.0003232888280884576,0.18016953949960252,7.883939345377427e-07,3.0504340192305117e-05,0.18519308308971635,0.10351486744589769,-0.10329158895159998,-1.5201230410319955,0.00032690633985946806,3.4122802972943553,-0.027339411406777286,0.08071681952067232
H1 shape_raw[5066],-7.427087522026485e-05,0.00032364145773983605,0.1802583128497174,7.927302462916368e-07,2.911327338460335e-05,0.18527943845953737,0.10272374522732203,-0.10250810817009312,-1.5208870338377256,0.0002990545202257947,3.3830552210092204,-0.027376805316796565,0.08073004755067084
H1 shape_raw[5067],-6.637769206243379e-05,0.0003239981448096827,0.1803470012629419,7.938061652874313e-07,2.743474893170395e-05,0.18536553428448663,0.10193136730867185,-0.10172431177659327,-1.521650268256691,0.0002687691541332902,3.351020733542544,-0.02741422659650425,0.08074060106188742
H1 shape_raw[5068],-5.7847846696048326e-05,0.0003243588630036784,0.18043560680994264,7.916714171583547e-07,2.5485581320998172e-05,0.18545140920373404,0.10113778667280379,-0.10094018340872185,-1.5224127604138515,0.00023633721400581823,3.3164675502414513,-0.02745167164721703,0.08074874957168555
H1 shape_raw[5069],-4.876394030290362e-05,0.0003247235664865712,0.1805241315686888,7.863940878792745e-07,2.3285174201451073e-05,0.18553710325913297,0.10034306372273216,-0.10015570544549844,-1.523174526942931,0.0002020663306437457,3.27971053718509,-0.027489136772810393,0.080754785460913
H1 shape_raw[5070],-3.921387487666474e-05,0.00032509218973326493,0.1806125776042263,7.780597829288854e-07,2.0855329895226062e-05,0.1856226575155316,0.09954726572215379,-0.09937085919545383,-1.5239355848230585,0.00016628183123708017,3.24108563591351,-0.027526618214652535,0.08075902115662066
H1 shape_raw[5071],-2.9290002379232864e-05,0.00032546464748983906,0.18070094694855676,7.667706712332628e-07,1.8220035989162708e-05,0.18570811367056506,0.09875046616745797,-0.0985856250940979,-1.5246959512121825,0.00012932360686240512,3.200946586990641,-0.027564112187173223,0.08076178612120713
H1 shape_raw[5072],-1.908823138069735e-05,0.0003258408348547062,0.18078924158080462,7.526444269251192e-07,1.5405231094675997e-05,0.18579351365768007,0.09795274409731844,-0.09779998290872842,-1.5254556432788393,9.154283965265724e-05,3.15966148378271,-0.02760161491372496,0.08076342367704348
H1 shape_raw[5073],-8.70709983619868e-06,0.00032622062747006896,0.18087746340786945,7.35813080846413e-07,1.2438552046634393e-05,0.18587889924619852,0.09715418334647498,-0.09701391194859736,-1.5262146780339747,5.3298620932406766e-05,3.1176091909858368,-0.027639122662393167,0.08076428769717872
H1 shape_raw[5074],1.753177051117269e-06,0.0003266038818354822,0.1809656142457544,7.164217926152719e-07,9.34906502585664e-06,0.18596431164227437,0.09635487175091305,-0.0962273912783785,-1.5269730721643509,1.495449301003169e-05,3.0751756610783167,-0.027676631781409923,0.08076473919405289
H1 shape_raw[5075],1.2191674658152407e-05,0.00032699043574462613,0.1810536958017365,6.946275498973626e-07,6.1669832013971635e-06,0.18604979109457348,0.09555490031214187,-0.09544039993280343,-1.5277308418692463,-2.3125052246318247e-05,3.032750185872302,-0.02771413873383286,0.0807651428390815
H1 shape_raw[5076],2.2507733142225677e-05,0.00032738010883938884,0.18114170965756443,6.705978160317683e-07,2.9233736420046885e-06,0.1861353765084629,0.0947543623285505,-0.09465291713036952,-1.5284880027019658,-6.0578084250887274e-05,2.9907216182938634,-0.027751640131155213,0.08076586344673244
H1 shape_raw[5077],3.2601928583537234e-05,0.00032777270328593014,0.18122965725383824,6.445091281017871e-07,-3.5014366151409387e-07,0.18622110507241418,0.09395335250226415,-0.0938649224840787,-1.529244569417721,-9.70487202281091e-05,2.9494746017924984,-0.027789132765525568,0.08076726245694382
H1 shape_raw[5078],4.237703171980295e-05,0.00032816800456817797,0.1813175398757239,6.165456661088455e-07,-3.6217017536630852e-06,0.18630701190020488,0.0931519660300354,-0.09307639620706394,-1.5300005558293321,-0.00013219055373759516,2.90938584297021,-0.027826613640267967,0.08076969444986201
H1 shape_raw[5079],5.173894501314534e-05,0.0003285657824001089,0.1814053586401381,5.86897799643734e-07,-6.859494681618732e-06,0.18639312969234703,0.0923502976870008,-0.09228731931120006,-1.5307559746721517,-0.00016566999224669617,2.870820464219172,-0.02786407999841008,0.080773503726491
H1 shape_raw[5080],6.059760903845494e-05,0.000328965791748575,0.18149311448453465,5.557606273028809e-07,-1.0032084510101528e-05,0.18647948841998427,0.09154844091200795,-0.09149767379671027,-1.5315108374795083,-0.0001971694714629815,2.834128471203548,-0.027901529348946904,0.08077902098828857
H1 shape_raw[5081],6.886786943058062e-05,0.0003293677739659385,0.18158080815738933,5.23332520654347e-07,-1.3108704413157504e-05,0.1865661150342884,0.09074648690342393,-0.09070744283095244,-1.5322651544698644,-0.00022639051549672406,2.7996413689059443,-0.02793895949058824,0.08078656014769298
