mode,grid,resolved_grid_size,candidate,candidate_hash,ode_success,total_loss,loss_dc,loss_common_harmonics,loss_dataset_specific_harmonics,loss_phase,loss_lockin_common_amplitude,loss_lockin_dataset_specific_amplitude,loss_lockin_common_phase,loss_lockin_dataset_specific_phase,loss_physical,common_dc_rmse,common_h1_h3_rmse,runtime_s
legacy,256,256,5,26f69229e5b713901edf5ee48e8e2234e3a7299878c7ec280d66e40406739e8f,True,65.44152550156856,261.7175155417952,207.8448562449589,119.41135772736304,0.0,0.0,0.0,0.0,0.0,0.0,0.32355371457722143,0.41617790291028073,22.105374480000137
legacy,256,256,6,7c7bd5d68428a96d517e3371b1ae697721e7575d8615ebaecec06a63b4011794,True,21.34049608043034,2.1503804101314086,101.31451214543134,88.59957216831035,0.0,0.0,0.0,0.0,0.0,0.0,0.02932835085804457,0.2905662749205296,25.15483446000053
legacy,256,256,7,14e9e552c2e2cd6df3d05527f6cdfe1fd38d2d0f6717d9837208956ec876d28f,True,52.26522252107834,26.298831481700088,240.32542003056705,203.76275117743796,0.0,0.0,0.0,0.0,0.0,0.0,0.10256477266917736,0.4475166850060519,24.024087204000352
legacy,64,64,0,6288eb00096df52f01702bfff6520e0301faa8ec76d0df671b2766639e796c69,True,79.68645959075674,436.8933906929532,209.3927950604682,70.89195056338926,0.0,0.0,0.0,0.0,0.0,0.0,0.4180398979489653,0.4177247848568762,23.904200959999798
legacy,64,64,1,fe5e2d68efbbd427d1e5758f6c4f3fff76ff4b1ff6d997065c8620a8c6d5289d,True,53.24586956129149,108.94439795125538,210.93161808910997,159.33681001125805,0.0,0.0,0.0,0.0,0.0,0.0,0.20875286628092596,0.4192569002504213,24.137851088999923
legacy,64,64,2,174300ec1a013a591ce646889491b6af4798c8a3cab57da1c85c6b7d1cdfd9af,True,80.67806980754382,120.01472968083041,353.40392932197096,252.68396926509297,0.0,0.0,0.0,0.0,0.0,0.0,0.21910246888689358,0.5426815589597419,18.010745287000645
legacy,64,64,3,42260e995b534ce1a72018cdffb276d400042f272d0125c313d0428e6f1c7cbf,True,40.672935342445115,25.29535111892521,153.36191004887786,187.39915691420293,0.0,0.0,0.0,0.0,0.0,0.0,0.10058896782237149,0.3574934848460854,22.785076938000202
legacy,64,64,4,ea3512ce51f789191da95b138c6ba1423559a7406013fc7a5b62f3095d81c86f,True,56.054986361867044,30.19302940600376,268.63014502158694,205.67170282921273,0.0,0.0,0.0,0.0,0.0,0.0,0.10989636828576958,0.4731368239575691,31.467199618999985
legacy,64,64,5,26f69229e5b713901edf5ee48e8e2234e3a7299878c7ec280d66e40406739e8f,True,64.853304649561,258.14549057836336,205.35234162917826,120.18190963850735,0.0,0.0,0.0,0.0,0.0,0.0,0.3213381337957656,0.41367493440822417,22.08568018099959
legacy,64,64,6,7c7bd5d68428a96d517e3371b1ae697721e7575d8615ebaecec06a63b4011794,True,21.243200817518066,2.125068574965872,100.17578255717092,88.88795622552581,0.0,0.0,0.0,0.0,0.0,0.0,0.029155229890816314,0.2889287434604637,24.625313452999762
legacy,64,64,7,14e9e552c2e2cd6df3d05527f6cdfe1fd38d2d0f6717d9837208956ec876d28f,True,52.37743412165461,25.98931507049598,238.47501414592338,206.9325778784722,0.0,0.0,0.0,0.0,0.0,0.0,0.10195943324773041,0.44579050960617833,24.49900933400022
legacy,full,6144,0,6288eb00096df52f01702bfff6520e0301faa8ec76d0df671b2766639e796c69,True,80.81202195912329,442.1928094329749,212.5734375807173,72.54195061841739,0.0,0.0,0.0,0.0,0.0,0.0,0.4205676209281808,0.4208854135239952,23.741677037000045
legacy,full,6144,1,fe5e2d68efbbd427d1e5758f6c4f3fff76ff4b1ff6d997065c8620a8c6d5289d,True,53.94135605424849,110.6565126178852,214.0027909742526,160.8129008960986,0.0,0.0,0.0,0.0,0.0,0.0,0.21038679865227777,0.42229806907587264,23.8914559800005
legacy,full,6144,2,174300ec1a013a591ce646889491b6af4798c8a3cab57da1c85c6b7d1cdfd9af,True,80.9552906678415,121.52439773353643,357.78076225076336,249.29245602627367,0.0,0.0,0.0,0.0,0.0,0.0,0.2204762098127927,0.5460317163031554,18.772308829000394
legacy,full,6144,3,42260e995b534ce1a72018cdffb276d400042f272d0125c313d0428e6f1c7cbf,True,41.614532948636516,25.638825692064255,156.02093252045165,192.87103832521274,0.0,0.0,0.0,0.0,0.0,0.0,0.1012695920640826,0.3605793168874818,22.743814821999877
