sample,harmonic,lsoda_success,cn_success,lsoda_time_s,cn_time_s,current_nrmse,dc_nrmse,global_relative_strength,global_resolved,lockin_relative_strength,lockin_resolved,global_amplitude_relative_error,global_phase_error_rad,lockin_amplitude_nrmse,lockin_phase_rmse_rad,peak_shift_v
12,6,True,True,4.809782232000089,0.15652633099989544,7.681608525712317e-05,1.2494508622142045e-05,0.002959370853392262,False,0.2239012423527085,True,0.0017448987652494605,0.00042004620065316795,0.00024519183861095847,0.6116106927625664,0.0
12,7,True,True,4.809782232000089,0.15652633099989544,7.681608525712317e-05,1.2494508622142045e-05,0.0013718530517524412,False,0.16364417286016567,True,0.002911756427931957,0.0007676374486238481,0.00035021343290725544,1.1084737451711821,0.0
13,1,True,True,5.788551437000024,0.1779685999999856,4.911456464495493e-06,1.9328655067608077e-07,1.0,True,1.0,True,7.493684632908033e-07,4.5698091399870577e-07,1.0104999659132312e-06,4.015611221705358e-06,0.0
13,2,True,True,5.788551437000024,0.1779685999999856,4.911456464495493e-06,1.9328655067608077e-07,0.16838045606146426,True,0.1700339601595476,True,1.3590781465524094e-05,3.1066942052238034e-05,1.664320891668159e-05,3.764565087231524e-05,0.0
13,3,True,True,5.788551437000024,0.1779685999999856,4.911456464495493e-06,1.9328655067608077e-07,0.003934945584113156,False,0.050219486906856285,True,2.9872513809153533e-05,0.0001426555645699379,8.189909193176119e-05,9.396786874265392e-05,0.0
13,4,True,True,5.788551437000024,0.1779685999999856,4.911456464495493e-06,1.9328655067608077e-07,0.005279622633758941,False,0.02454009756407598,True,0.0001658713843831107,0.00014183325826921944,0.00016022005191843313,0.0002102222276586505,0.0
13,5,True,True,5.788551437000024,0.1779685999999856,4.911456464495493e-06,1.9328655067608077e-07,0.0008786176092214948,False,0.014689352162900966,False,0.0004577663099781024,9.003847169530844e-05,0.000252868180626822,0.00047824940823979736,0.0
13,6,True,True,5.788551437000024,0.1779685999999856,4.911456464495493e-06,1.9328655067608077e-07,0.0004217354373761244,False,0.009429629428086653,False,0.0015753292230363167,0.0004976090978121572,0.0004243872656335115,0.0018223009557170318,0.0
13,7,True,True,5.788551437000024,0.1779685999999856,4.911456464495493e-06,1.9328655067608077e-07,0.000377892188143531,False,0.006319976296112295,False,0.0015419101953142833,0.0005005382904403888,0.0005860925051099716,0.0027926269940861045,0.0
14,1,True,True,8.016268696000225,0.17074432300023545,2.2530995606157775e-05,1.3236088535437707e-06,1.0,True,1.0,True,4.459979267957346e-05,3.7524162480040424e-06,2.6689337890070708e-05,1.3371046190944247e-05,0.0
