profile_id,feature_mode,parameter,truth_id,normalized_coordinate,truth_coordinate,is_truth,physical_value,total_loss,ode_success,tafel_failed,runtime_seconds,dc,common_harmonics,dataset_specific_harmonics,phase,lockin_common_amplitude,lockin_dataset_specific_amplitude,lockin_common_phase,lockin_dataset_specific_phase,physical
hybrid__G_OH,hybrid,G_OH,mixed_b,0.9750000000000001,0.5999999999999999,False,1.7750000000000001,94.55185833506565,True,True,6.0337910750022274,253.55874753155507,14.183432012659228,0.0,0.10409835562457276,101.12742133753981,0.0,3.785592437949475,0.0,100.0
hybrid__G_OH,hybrid,G_OH,mixed_b,1.0,0.5999999999999999,False,1.8,1000000000.0,False,False,0.026190096999926027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0
hybrid__k0_1,hybrid,k0_1,mixed_b,0.0,0.7,False,0.001,25.288597641312766,True,False,11.00951848099794,0.11225526065987437,8.498480882465216e-05,0.0,0.017003698553625525,124.43419427290576,0.0,1.8794180969468606,0.0,3.189268888283621e-05
hybrid__k0_1,hybrid,k0_1,mixed_b,0.025,0.7,False,0.001584893192461114,20.011342678630534,True,False,10.577617094000743,0.05292274320582427,0.020057771911371352,0.0,0.011500463896275724,98.28951815579899,0.0,1.682703461976645,0.0,1.0796363566460267e-05
hybrid__k0_1,hybrid,k0_1,mixed_b,0.05,0.7,False,0.0025118864315095794,14.783492692657129,True,False,10.824821980997513,0.02632447966281802,0.07780950257723135,0.0,0.007672509394639468,72.3255809097353,0.0,1.4800684878415966,0.0,7.574074060890367e-06
hybrid__k0_1,hybrid,k0_1,mixed_b,0.07500000000000001,0.7,False,0.003981071705534973,9.919574419417229,True,False,10.763176227999793,0.015000854225734408,0.16107049369750723,0.0,0.004973243300883165,48.13093497445118,0.0,1.2858878202560002,0.0,4.711154844995159e-06
hybrid__k0_1,hybrid,k0_1,mixed_b,0.1,0.7,False,0.00630957344480193,5.916683540804429,True,False,10.387287658006244,0.010337548472776265,0.24857541311065906,0.0,0.003068687381269681,28.202012458844184,0.0,1.1194218852115887,0.0,1.711001662757443e-06
hybrid__k0_1,hybrid,k0_1,mixed_b,0.125,0.7,False,0.01,3.128928399338135,True,False,10.354099091993703,0.00850539458725541,0.3219436239126229,0.0,0.0017653607000528157,14.360369282956679,0.0,0.9520577240858836,0.0,6.104481812744298e-07
hybrid__k0_1,hybrid,k0_1,mixed_b,0.15000000000000002,0.7,False,0.01584893192461114,1.5561095089810923,True,False,9.875314229997457,0.007851129038029103,0.3720411288896121,0.0,0.0009298709849088469,6.611104713275188,0.0,0.7886205868935583,0.0,1.1582416480042005e-07
hybrid__k0_1,hybrid,k0_1,mixed_b,0.17500000000000002,0.7,False,0.025118864315095808,0.9009806559474084,True,False,9.663984226994216,0.007689785035076318,0.3976889267907841,0.0,0.0004439817482218098,3.3886190253506734,0.0,0.7104615544663538,0.0,6.345932768368042e-09
